MovieID,Title_Clean,Genres,Genre_Primary,Year,Duration_Min,Language,Country,Content_Rating,Avg_Rating,Weighted_Rating,Num_Ratings,Is_Original,Award_Winner,Trailer_YT_ID,Genre_Enc,Language_Enc,Country_Enc,Content_Enc,Soup
1988,Hello Mary Lou: Prom Night II,Horror,Horror,1987.0,89,German,USA,PG-13,2.0980392156862746,2.546231450845945,51,False,False,dQw4w9WgXcQ,10,2,7,3,HorrorHorrorHorror USA German PG13 classic short  
1989,Prom Night III: The Last Kiss,Horror,Horror,1989.0,70,Korean,USA,R,1.4666666666666666,2.685071705647071,15,False,True,dQw4w9WgXcQ,10,5,7,4,HorrorHorrorHorror USA Korean R classic short award 
1990,Prom Night IV: Deliver Us From Evil,Horror,Horror,1992.0,116,French,Japan,PG-13,1.6875,2.732315140225702,16,False,True,dQw4w9WgXcQ,10,1,3,3,HorrorHorrorHorror Japan French PG13 classic medium award 
1991,Child's Play,Horror,Horror,1988.0,76,English,USA,R,2.702928870292887,2.767953830408307,239,False,False,dQw4w9WgXcQ,10,0,7,4,HorrorHorrorHorror USA English R classic short  
1992,Child's Play 2,Horror,Horror,1990.0,105,English,USA,PG-13,2.112781954887218,2.336647240187105,133,False,False,dQw4w9WgXcQ,10,0,7,3,HorrorHorrorHorror USA English PG13 classic medium  
1993,Child's Play 3,Horror,Horror,1992.0,145,Spanish,USA,PG-13,1.8969072164948453,2.2375649374696875,97,False,False,dQw4w9WgXcQ,10,6,7,3,HorrorHorrorHorror USA Spanish PG13 classic long  
1994,Poltergeist,Horror|Thriller,Horror,1982.0,79,English,USA,R,3.6842767295597483,3.6665258959795404,795,False,True,dQw4w9WgXcQ,10,0,7,4,Horror ThrillerHorror ThrillerHorror Thriller USA English R classic short award 
1995,Poltergeist II: The Other Side,Horror|Thriller,Horror,1986.0,70,Korean,Japan,PG-13,2.423076923076923,2.5482950784700433,182,False,True,dQw4w9WgXcQ,10,5,3,3,Horror ThrillerHorror ThrillerHorror Thriller Japan Korean PG13 classic short award 
1996,Poltergeist III,Horror|Thriller,Horror,1988.0,93,Spanish,USA,PG-13,1.8303571428571428,2.150920288765927,112,True,False,dQw4w9WgXcQ,10,6,7,3,Horror ThrillerHorror ThrillerHorror Thriller USA Spanish PG13 classic medium  streamflixoriginal
1997,"Exorcist, The",Horror,Horror,1973.0,124,English,UK,PG-13,3.9559322033898305,3.9301562547615028,885,False,False,dQw4w9WgXcQ,10,0,6,3,HorrorHorrorHorror UK English PG13 vintage medium  
1998,Exorcist II: The Heretic,Horror,Horror,1977.0,143,Korean,USA,PG-13,1.7699115044247788,2.101941382678489,113,False,True,dQw4w9WgXcQ,10,5,7,3,HorrorHorrorHorror USA Korean PG13 vintage long award 
1999,"Exorcist III, The",Horror,Horror,1990.0,72,German,UK,R,2.748031496062992,2.849271511694121,127,False,False,dQw4w9WgXcQ,10,2,6,4,HorrorHorrorHorror UK German R classic short  
2000,Lethal Weapon,Action|Comedy|Crime|Drama,Action,1987.0,110,English,France,PG,3.8869084204056548,3.874026169801843,1627,False,False,dQw4w9WgXcQ,0,0,0,2,Action Comedy Crime DramaAction Comedy Crime DramaAction Comedy Crime Drama France English PG classic medium  
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,Action,1989.0,89,English,South Korea,R,3.5450049455984174,3.5353289673094435,1011,False,False,dQw4w9WgXcQ,0,0,4,4,Action Comedy Crime DramaAction Comedy Crime DramaAction Comedy Crime Drama SouthKorea English R classic short  
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,Action,1992.0,97,English,USA,R,3.254364089775561,3.253752624995281,802,False,True,dQw4w9WgXcQ,0,0,7,4,Action Comedy Crime DramaAction Comedy Crime DramaAction Comedy Crime Drama USA English R classic medium award 
2003,Gremlins,Comedy|Horror,Comedy,1984.0,158,English,USA,PG,3.268041237113402,3.266852214920963,776,False,False,dQw4w9WgXcQ,4,0,7,2,Comedy HorrorComedy HorrorComedy Horror USA English PG classic long  
2004,Gremlins 2: The New Batch,Comedy|Horror,Comedy,1990.0,70,English,USA,R,2.513440860215054,2.5725517083236036,372,False,False,dQw4w9WgXcQ,4,0,7,4,Comedy HorrorComedy HorrorComedy Horror USA English R classic short  
2005,"Goonies, The",Adventure|Children's|Fantasy,Adventure,1985.0,105,English,UK,PG-13,3.4972067039106145,3.4858256900815214,716,False,True,dQw4w9WgXcQ,1,0,6,3,Adventure Children's FantasyAdventure Children's FantasyAdventure Children's Fantasy UK English PG13 classic medium award 
2006,"Mask of Zorro, The",Action|Adventure|Romance,Action,1998.0,110,German,UK,PG,3.5615462868769074,3.55106637979435,983,False,True,dQw4w9WgXcQ,0,2,6,2,Action Adventure RomanceAction Adventure RomanceAction Adventure Romance UK German PG classic medium award 
2007,Polish Wedding,Comedy,Comedy,1998.0,123,English,UK,PG-13,2.6769230769230767,2.8661575701128506,65,False,False,dQw4w9WgXcQ,4,0,6,3,ComedyComedyComedy UK English PG13 classic medium  
2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,Crime,1996.0,102,English,USA,PG-13,2.533333333333333,3.0184050389804042,15,True,False,dQw4w9WgXcQ,5,0,7,3,Crime Drama Film-NoirCrime Drama Film-NoirCrime Drama Film-Noir USA English PG13 classic medium  streamflixoriginal
2009,Soylent Green,Sci-Fi|Thriller,Sci-Fi,1973.0,106,Spanish,UK,R,3.518957345971564,3.498644927189142,422,False,False,dQw4w9WgXcQ,14,6,6,4,Sci-Fi ThrillerSci-Fi ThrillerSci-Fi Thriller UK Spanish R vintage medium  
2010,Metropolis,Sci-Fi,Sci-Fi,1926.0,91,English,USA,PG-13,4.082474226804123,4.016350218221043,388,False,False,dQw4w9WgXcQ,14,0,7,3,Sci-FiSci-FiSci-Fi USA English PG13 vintage medium  
2011,Back to the Future Part II,Comedy|Sci-Fi,Comedy,1989.0,105,Japanese,Japan,PG-13,3.3436960276338517,3.3407921426289335,1158,False,False,dQw4w9WgXcQ,4,4,3,3,Comedy Sci-FiComedy Sci-FiComedy Sci-Fi Japan Japanese PG13 classic medium  
2012,Back to the Future Part III,Comedy|Sci-Fi|Western,Comedy,1990.0,92,English,USA,R,3.2421602787456445,3.242068960094038,1148,False,False,dQw4w9WgXcQ,4,0,7,4,Comedy Sci-Fi WesternComedy Sci-Fi WesternComedy Sci-Fi Western USA English R classic medium  
2013,"Poseidon Adventure, The",Action|Adventure,Action,1972.0,113,English,Spain,R,3.454983922829582,3.4440968578184115,622,False,True,dQw4w9WgXcQ,0,0,5,4,Action AdventureAction AdventureAction Adventure Spain English R vintage medium award 
2014,Freaky Friday,Children's|Comedy,Children's,1977.0,91,English,USA,PG-13,3.1777777777777776,3.1872462059674147,180,False,False,dQw4w9WgXcQ,3,0,7,3,Children's ComedyChildren's ComedyChildren's Comedy USA English PG13 vintage medium  
2015,"Absent Minded Professor, The",Children's|Comedy|Fantasy,Children's,1961.0,108,French,USA,R,3.4526315789473685,3.4355531280170934,380,False,False,dQw4w9WgXcQ,3,1,7,4,Children's Comedy FantasyChildren's Comedy FantasyChildren's Comedy Fantasy USA French R vintage medium  
2016,"Apple Dumpling Gang Rides Again, The",Children's|Comedy|Western,Children's,1979.0,99,English,Spain,PG-13,2.6605504587155964,2.794953815993376,109,False,True,dQw4w9WgXcQ,3,0,5,3,Children's Comedy WesternChildren's Comedy WesternChildren's Comedy Western Spain English PG13 vintage medium award 
2017,Babes in Toyland,Children's|Fantasy|Musical,Children's,1961.0,124,French,USA,R,2.9876543209876543,3.030171496774664,162,False,False,dQw4w9WgXcQ,3,1,7,4,Children's Fantasy MusicalChildren's Fantasy MusicalChildren's Fantasy Musical USA French R vintage medium  
2018,Bambi,Animation|Children's,Animation,1942.0,98,English,Japan,PG-13,3.738539898132428,3.7120312570274265,589,True,False,dQw4w9WgXcQ,2,0,3,3,Animation Children'sAnimation Children'sAnimation Children's Japan English PG13 vintage medium  streamflixoriginal
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),Action|Drama,Action,1954.0,70,English,UK,R,4.560509554140127,4.494528656385869,628,False,False,dQw4w9WgXcQ,0,0,6,4,Action DramaAction DramaAction Drama UK English R vintage short  
2020,Dangerous Liaisons,Drama|Romance,Drama,1988.0,127,English,UK,PG-13,3.9715394566623545,3.9415427318499496,773,False,True,dQw4w9WgXcQ,7,0,6,3,Drama RomanceDrama RomanceDrama Romance UK English PG13 classic medium award 
2021,Dune,Fantasy|Sci-Fi,Fantasy,1984.0,80,German,USA,PG,3.356147021546261,3.351439710305425,789,False,False,dQw4w9WgXcQ,8,2,7,2,Fantasy Sci-FiFantasy Sci-FiFantasy Sci-Fi USA German PG classic short  
2022,"Last Temptation of Christ, The",Drama,Drama,1988.0,85,German,USA,PG-13,3.531496062992126,3.497851713836444,254,False,False,dQw4w9WgXcQ,7,2,7,3,DramaDramaDrama USA German PG13 classic short  
2023,"Godfather: Part III, The",Action|Crime|Drama,Action,1990.0,86,English,UK,PG-13,3.3449612403100777,3.3406238437063935,774,False,False,dQw4w9WgXcQ,0,0,6,3,Action Crime DramaAction Crime DramaAction Crime Drama UK English PG13 classic short  
2024,"Rapture, The",Drama|Mystery,Drama,1991.0,130,English,USA,R,3.3175675675675675,3.3032234357517094,148,False,False,dQw4w9WgXcQ,7,0,7,4,Drama MysteryDrama MysteryDrama Mystery USA English R classic medium  
2025,Lolita,Drama|Romance,Drama,1997.0,70,English,Spain,PG-13,3.3438914027149322,3.3302497711459034,221,False,True,dQw4w9WgXcQ,7,0,5,3,Drama RomanceDrama RomanceDrama Romance Spain English PG13 classic short award 
2026,Disturbing Behavior,Horror|Thriller,Horror,1998.0,169,English,USA,R,2.68944099378882,2.7829043395415436,161,False,False,dQw4w9WgXcQ,10,0,7,4,Horror ThrillerHorror ThrillerHorror Thriller USA English R classic long  
2027,Mafia!,Comedy|Crime,Comedy,1998.0,123,English,USA,R,2.449612403100775,2.6103916164880205,129,False,False,dQw4w9WgXcQ,4,0,7,4,Comedy CrimeComedy CrimeComedy Crime USA English R classic medium  
2028,Saving Private Ryan,Action|Drama|War,Action,1998.0,104,Korean,USA,R,4.337353938937053,4.323858317896896,2653,False,True,dQw4w9WgXcQ,0,5,7,4,Action Drama WarAction Drama WarAction Drama War USA Korean R classic medium award 
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,Comedy,1997.0,98,German,USA,PG,3.6710526315789473,3.5402150630372424,76,False,True,dQw4w9WgXcQ,4,2,7,2,Comedy RomanceComedy RomanceComedy Romance USA German PG classic medium award 
2030,East Palace West Palace (Dong gong xi gong),Drama,Drama,1997.0,106,English,USA,NC-17,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,7,0,7,1,DramaDramaDrama USA English NC17 classic medium award 
2031,"$1,000,000 Duck",Children's|Comedy,Children's,1971.0,111,English,Japan,R,3.027027027027027,3.126906312443706,37,False,False,dQw4w9WgXcQ,3,0,3,4,Children's ComedyChildren's ComedyChildren's Comedy Japan English R vintage medium  
2032,"Barefoot Executive, The",Children's|Comedy,Children's,1971.0,114,Korean,Japan,R,2.925,3.066896463987115,40,False,False,dQw4w9WgXcQ,3,5,3,4,Children's ComedyChildren's ComedyChildren's Comedy Japan Korean R vintage medium  
2033,"Black Cauldron, The",Animation|Children's,Animation,1985.0,112,Japanese,USA,PG-13,3.165,3.1754654157556197,200,False,False,dQw4w9WgXcQ,2,4,7,3,Animation Children'sAnimation Children'sAnimation Children's USA Japanese PG13 classic medium  
2034,"Black Hole, The",Sci-Fi,Sci-Fi,1979.0,101,English,Germany,PG-13,2.772881355932203,2.819766591070303,295,False,False,dQw4w9WgXcQ,14,0,1,3,Sci-FiSci-FiSci-Fi Germany English PG13 vintage medium  
2035,Blackbeard's Ghost,Children's|Comedy,Children's,1968.0,95,English,USA,PG,3.1052631578947367,3.1542604652339934,57,False,False,dQw4w9WgXcQ,3,0,7,2,Children's ComedyChildren's ComedyChildren's Comedy USA English PG vintage medium  
2036,Blank Check,Children's|Comedy,Children's,1994.0,96,English,France,PG-13,2.21875,2.4797166036516236,96,False,False,dQw4w9WgXcQ,3,0,0,3,Children's ComedyChildren's ComedyChildren's Comedy France English PG13 classic medium  
2037,Candleshoe,Adventure|Children's|Comedy,Adventure,1977.0,95,English,Spain,PG,3.537037037037037,3.423947607713327,54,True,True,dQw4w9WgXcQ,1,0,5,2,Adventure Children's ComedyAdventure Children's ComedyAdventure Children's Comedy Spain English PG vintage medium award streamflixoriginal
2038,"Cat from Outer Space, The",Children's|Comedy|Sci-Fi,Children's,1978.0,124,English,Spain,PG-13,2.904040404040404,2.9518763717361876,198,False,False,dQw4w9WgXcQ,3,0,5,3,Children's Comedy Sci-FiChildren's Comedy Sci-FiChildren's Comedy Sci-Fi Spain English PG13 vintage medium  
2039,Cheetah,Adventure|Children's,Adventure,1989.0,113,English,USA,R,1.0,3.1730424079723356,1,False,True,dQw4w9WgXcQ,1,0,7,4,Adventure Children'sAdventure Children'sAdventure Children's USA English R classic medium award 
2040,"Computer Wore Tennis Shoes, The",Children's|Comedy,Children's,1970.0,70,Spanish,USA,PG-13,2.9453125,3.005487216590431,128,False,False,dQw4w9WgXcQ,3,6,7,3,Children's ComedyChildren's ComedyChildren's Comedy USA Spanish PG13 vintage short  
2041,Condorman,Action|Adventure|Children's|Comedy,Action,1981.0,114,English,USA,PG-13,2.668965517241379,2.7746260779272998,145,False,False,dQw4w9WgXcQ,0,0,7,3,Action Adventure Children's ComedyAction Adventure Children's ComedyAction Adventure Children's Comedy USA English PG13 classic medium  
2042,D2: The Mighty Ducks,Children's|Comedy,Children's,1994.0,104,English,Spain,R,2.6321243523316062,2.720723194119732,193,False,False,dQw4w9WgXcQ,3,0,5,4,Children's ComedyChildren's ComedyChildren's Comedy Spain English R classic medium  
2043,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,Adventure,1959.0,99,English,USA,PG,3.2721518987341773,3.2664054548223005,158,False,False,dQw4w9WgXcQ,1,0,7,2,Adventure Children's FantasyAdventure Children's FantasyAdventure Children's Fantasy USA English PG vintage medium  
2044,"Devil and Max Devlin, The",Comedy,Comedy,1981.0,91,Japanese,Japan,R,2.5384615384615383,2.8103934337771697,52,True,False,dQw4w9WgXcQ,4,4,3,4,ComedyComedyComedy Japan Japanese R classic medium  streamflixoriginal
2045,"Far Off Place, A",Adventure|Children's|Drama|Romance,Adventure,1993.0,124,Japanese,USA,PG,3.4545454545454546,3.3736754758074934,55,False,False,dQw4w9WgXcQ,1,4,7,2,Adventure Children's Drama RomanceAdventure Children's Drama RomanceAdventure Children's Drama Romance USA Japanese PG classic medium  
2046,Flight of the Navigator,Adventure|Children's|Sci-Fi,Adventure,1986.0,120,English,South Korea,G,3.466417910447761,3.453222217699577,536,False,False,dQw4w9WgXcQ,1,0,4,0,Adventure Children's Sci-FiAdventure Children's Sci-FiAdventure Children's Sci-Fi SouthKorea English G classic medium  
2047,"Gnome-Mobile, The",Children's,Children's,1967.0,82,English,USA,PG,3.1818181818181817,3.2160625794738076,22,False,False,dQw4w9WgXcQ,3,0,7,2,Children'sChildren'sChildren's USA English PG vintage short  
2048,"Great Mouse Detective, The",Animation|Children's,Animation,1986.0,108,Italian,USA,R,3.49618320610687,3.444411230921094,131,False,False,dQw4w9WgXcQ,2,3,7,4,Animation Children'sAnimation Children'sAnimation Children's USA Italian R classic medium  
2049,"Happiest Millionaire, The",Comedy|Musical,Comedy,1967.0,78,English,USA,PG-13,3.324324324324324,3.284049169586563,37,False,False,dQw4w9WgXcQ,4,0,7,3,Comedy MusicalComedy MusicalComedy Musical USA English PG13 vintage short  
2050,Herbie Goes Bananas,Adventure|Children's|Comedy,Adventure,1980.0,70,English,USA,R,2.5384615384615383,2.7071784078179517,104,True,False,dQw4w9WgXcQ,1,0,7,4,Adventure Children's ComedyAdventure Children's ComedyAdventure Children's Comedy USA English R classic short  streamflixoriginal
2051,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,Adventure,1977.0,86,English,USA,PG-13,2.5544554455445545,2.7230107602317863,101,False,True,dQw4w9WgXcQ,1,0,7,3,Adventure Children's ComedyAdventure Children's ComedyAdventure Children's Comedy USA English PG13 vintage short award 
2052,Hocus Pocus,Children's|Comedy,Children's,1993.0,118,English,Japan,G,2.8688524590163933,2.925386304958608,183,True,False,dQw4w9WgXcQ,3,0,3,0,Children's ComedyChildren's ComedyChildren's Comedy Japan English G classic medium  streamflixoriginal
2053,"Honey, I Blew Up the Kid",Children's|Comedy|Sci-Fi,Children's,1992.0,120,English,USA,R,2.257217847769029,2.335467250896279,381,False,False,dQw4w9WgXcQ,3,0,7,4,Children's Comedy Sci-FiChildren's Comedy Sci-FiChildren's Comedy Sci-Fi USA English R classic medium  
2054,"Honey, I Shrunk the Kids",Adventure|Children's|Comedy|Fantasy|Sci-Fi,Adventure,1989.0,111,Korean,USA,PG,2.9330143540669855,2.94237796091935,1045,False,False,dQw4w9WgXcQ,1,5,7,2,Adventure Children's Comedy Fantasy Sci-FiAdventure Children's Comedy Fantasy Sci-FiAdventure Children's Comedy Fantasy Sci-Fi USA Korean PG classic medium  
2055,Hot Lead and Cold Feet,Comedy|Western,Comedy,1978.0,115,Spanish,South Korea,R,2.8333333333333335,3.011779224947459,42,False,False,dQw4w9WgXcQ,4,6,4,4,Comedy WesternComedy WesternComedy Western SouthKorea Spanish R vintage medium  
2056,In Search of the Castaways,Adventure|Children's,Adventure,1962.0,111,English,USA,PG,3.5,3.3310478798246943,18,False,False,dQw4w9WgXcQ,1,0,7,2,Adventure Children'sAdventure Children'sAdventure Children's USA English PG vintage medium  
2057,"Incredible Journey, The",Adventure|Children's,Adventure,1963.0,85,German,Germany,PG-13,3.340659340659341,3.3135761441214466,91,False,False,dQw4w9WgXcQ,1,2,1,3,Adventure Children'sAdventure Children'sAdventure Children's Germany German PG13 vintage short  
2058,"Negotiator, The",Action|Thriller,Action,1998.0,109,English,Italy,R,3.6082603254067585,3.5936099060950233,799,True,False,dQw4w9WgXcQ,0,0,2,4,Action ThrillerAction ThrillerAction Thriller Italy English R classic medium  streamflixoriginal
2059,"Parent Trap, The",Children's|Drama,Children's,1998.0,117,English,USA,R,3.283582089552239,3.2786825311330876,268,False,False,dQw4w9WgXcQ,3,0,7,4,Children's DramaChildren's DramaChildren's Drama USA English R classic medium  
2060,BASEketball,Comedy,Comedy,1998.0,116,English,USA,PG-13,2.9945355191256833,3.03186778644009,183,True,False,dQw4w9WgXcQ,4,0,7,3,ComedyComedyComedy USA English PG13 classic medium  streamflixoriginal
2061,Full Tilt Boogie,Documentary,Documentary,1997.0,126,Spanish,USA,R,3.5714285714285716,3.297086046776485,7,False,False,dQw4w9WgXcQ,6,6,7,4,DocumentaryDocumentaryDocumentary USA Spanish R classic medium  
2062,"Governess, The",Drama|Romance,Drama,1998.0,115,English,Japan,PG,3.2,3.212460600689898,70,False,False,dQw4w9WgXcQ,7,0,3,2,Drama RomanceDrama RomanceDrama Romance Japan English PG classic medium  
2063,Seventh Heaven (Le Septième ciel),Drama|Romance,Drama,1997.0,107,English,UK,R,2.5,3.0947180944160833,8,False,False,dQw4w9WgXcQ,7,0,6,4,Drama RomanceDrama RomanceDrama Romance UK English R classic medium  
2064,Roger & Me,Comedy|Documentary,Comedy,1989.0,123,Spanish,UK,R,4.0739348370927315,4.040774298280456,798,False,False,dQw4w9WgXcQ,4,6,6,4,Comedy DocumentaryComedy DocumentaryComedy Documentary UK Spanish R classic medium  
2065,"Purple Rose of Cairo, The",Comedy|Drama|Romance,Comedy,1985.0,99,Spanish,Japan,PG,3.5991649269311066,3.575944222404413,479,False,False,dQw4w9WgXcQ,4,6,3,2,Comedy Drama RomanceComedy Drama RomanceComedy Drama Romance Japan Spanish PG classic medium  
2066,Out of the Past,Film-Noir,Film-Noir,1947.0,80,Spanish,USA,PG-13,4.150943396226415,3.9344132508709313,106,True,False,dQw4w9WgXcQ,9,6,7,3,Film-NoirFilm-NoirFilm-Noir USA Spanish PG13 vintage short  streamflixoriginal
2067,Doctor Zhivago,Drama|Romance|War,Drama,1965.0,96,English,South Korea,PG,4.065602836879433,4.019905262765594,564,False,False,dQw4w9WgXcQ,7,0,4,2,Drama Romance WarDrama Romance WarDrama Romance War SouthKorea English PG vintage medium  
2068,Fanny and Alexander,Drama,Drama,1982.0,83,English,Spain,PG-13,3.8828125,3.7508288314972633,128,False,False,dQw4w9WgXcQ,7,0,5,3,DramaDramaDrama Spain English PG13 classic short  
2069,"Trip to Bountiful, The",Drama,Drama,1985.0,85,English,UK,PG,3.7857142857142856,3.68140717844543,140,False,False,dQw4w9WgXcQ,7,0,6,2,DramaDramaDrama UK English PG classic short  
2070,Tender Mercies,Drama,Drama,1983.0,96,English,France,R,3.9053030303030303,3.8312573800372367,264,True,True,dQw4w9WgXcQ,7,0,0,4,DramaDramaDrama France English R classic medium award streamflixoriginal
2071,And the Band Played On,Drama,Drama,1993.0,82,German,Spain,NC-17,3.9298245614035086,3.818056087603232,171,False,False,dQw4w9WgXcQ,7,2,5,1,DramaDramaDrama Spain German NC17 classic short  
2072,"'burbs, The",Comedy,Comedy,1989.0,93,English,USA,G,2.910891089108911,2.9431054817591056,303,False,False,dQw4w9WgXcQ,4,0,7,0,ComedyComedyComedy USA English G classic medium  
2073,Fandango,Comedy,Comedy,1985.0,70,English,USA,PG-13,3.6666666666666665,3.5240751704147413,66,False,False,dQw4w9WgXcQ,4,0,7,3,ComedyComedyComedy USA English PG13 classic short  
2074,"Night Porter, The (Il Portiere di notte)",Drama,Drama,1974.0,104,French,USA,PG-13,3.5238095238095237,3.349693367982582,21,False,False,dQw4w9WgXcQ,7,1,7,3,DramaDramaDrama USA French PG13 vintage medium  
2075,Mephisto,Drama|War,Drama,1981.0,100,English,USA,R,3.740740740740741,3.5954687883426266,81,False,False,dQw4w9WgXcQ,7,0,7,4,Drama WarDrama WarDrama War USA English R classic medium  
2076,Blue Velvet,Drama|Mystery,Drama,1986.0,82,English,Germany,PG-13,3.7629969418960245,3.737821603888005,654,False,False,dQw4w9WgXcQ,7,0,1,3,Drama MysteryDrama MysteryDrama Mystery Germany English PG13 classic short  
2077,"Journey of Natty Gann, The",Adventure|Children's,Adventure,1985.0,114,Japanese,USA,PG-13,3.4935064935064934,3.448574555460211,154,False,False,dQw4w9WgXcQ,1,4,7,3,Adventure Children'sAdventure Children'sAdventure Children's USA Japanese PG13 classic medium  
2078,"Jungle Book, The",Animation|Children's|Comedy|Musical,Animation,1967.0,120,Korean,Spain,PG-13,3.816265060240964,3.78892889794987,664,False,False,dQw4w9WgXcQ,2,5,5,3,Animation Children's Comedy MusicalAnimation Children's Comedy MusicalAnimation Children's Comedy Musical Spain Korean PG13 vintage medium  
2079,Kidnapped,Children's|Drama,Children's,1960.0,70,Spanish,USA,PG-13,3.5714285714285716,3.3379455717246684,14,False,False,dQw4w9WgXcQ,3,6,7,3,Children's DramaChildren's DramaChildren's Drama USA Spanish PG13 vintage short  
2080,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,Animation,1955.0,83,English,USA,G,3.8043981481481484,3.783593580681226,864,False,False,dQw4w9WgXcQ,2,0,7,0,Animation Children's Comedy Musical RomanceAnimation Children's Comedy Musical RomanceAnimation Children's Comedy Musical Romance USA English G vintage short  
2081,"Little Mermaid, The",Animation|Children's|Comedy|Musical|Romance,Animation,1989.0,83,English,France,PG-13,3.756521739130435,3.7405275672949996,1035,False,False,dQw4w9WgXcQ,2,0,0,3,Animation Children's Comedy Musical RomanceAnimation Children's Comedy Musical RomanceAnimation Children's Comedy Musical Romance France English PG13 classic short  
2082,"Mighty Ducks, The",Children's|Comedy,Children's,1992.0,79,French,South Korea,G,2.886426592797784,2.915947822007765,361,False,False,dQw4w9WgXcQ,3,1,4,0,Children's ComedyChildren's ComedyChildren's Comedy SouthKorea French G classic short  
2083,"Muppet Christmas Carol, The",Children's|Musical,Children's,1992.0,118,English,UK,PG-13,3.6068702290076335,3.5657065826137604,262,False,False,dQw4w9WgXcQ,3,0,6,3,Children's MusicalChildren's MusicalChildren's Musical UK English PG13 classic medium  
2084,Newsies,Children's|Musical,Children's,1992.0,95,English,USA,PG-13,3.129032258064516,3.1578050942147575,93,True,True,dQw4w9WgXcQ,3,0,7,3,Children's MusicalChildren's MusicalChildren's Musical USA English PG13 classic medium award streamflixoriginal
2085,101 Dalmatians,Animation|Children's,Animation,1961.0,94,Korean,USA,PG-13,3.5964601769911506,3.5767281636639794,565,True,False,dQw4w9WgXcQ,2,5,7,3,Animation Children'sAnimation Children'sAnimation Children's USA Korean PG13 vintage medium  streamflixoriginal
2086,One Magic Christmas,Drama|Fantasy,Drama,1985.0,70,English,USA,PG,3.5517241379310347,3.385216804371926,29,False,False,dQw4w9WgXcQ,7,0,7,2,Drama FantasyDrama FantasyDrama Fantasy USA English PG classic short  
2087,Peter Pan,Animation|Children's|Fantasy|Musical,Animation,1953.0,113,French,USA,R,3.65993265993266,3.637772634563093,594,False,False,dQw4w9WgXcQ,2,1,7,4,Animation Children's Fantasy MusicalAnimation Children's Fantasy MusicalAnimation Children's Fantasy Musical USA French R vintage medium  
2088,Popeye,Adventure|Comedy|Musical,Adventure,1980.0,72,English,USA,R,2.59447983014862,2.6366734957759115,471,False,True,dQw4w9WgXcQ,1,0,7,4,Adventure Comedy MusicalAdventure Comedy MusicalAdventure Comedy Musical USA English R classic short award 
2089,"Rescuers Down Under, The",Animation|Children's,Animation,1990.0,101,English,Germany,PG,3.196652719665272,3.2017773598200714,239,False,False,dQw4w9WgXcQ,2,0,1,2,Animation Children'sAnimation Children'sAnimation Children's Germany English PG classic medium  
2090,"Rescuers, The",Animation|Children's,Animation,1977.0,106,English,UK,PG-13,3.4738955823293174,3.446395183939927,249,True,False,dQw4w9WgXcQ,2,0,6,3,Animation Children'sAnimation Children'sAnimation Children's UK English PG13 vintage medium  streamflixoriginal
2091,Return from Witch Mountain,Children's|Sci-Fi,Children's,1978.0,129,Japanese,France,PG-13,2.849462365591398,2.908143570187486,186,False,False,dQw4w9WgXcQ,3,4,0,3,Children's Sci-FiChildren's Sci-FiChildren's Sci-Fi France Japanese PG13 vintage medium  
2092,"Return of Jafar, The",Animation|Children's|Musical,Animation,1993.0,71,English,UK,PG,2.4355828220858897,2.570833887097242,163,False,False,dQw4w9WgXcQ,2,0,6,2,Animation Children's MusicalAnimation Children's MusicalAnimation Children's Musical UK English PG classic short  
2093,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,Adventure,1985.0,70,English,USA,PG-13,2.851449275362319,2.892826672721875,276,False,False,dQw4w9WgXcQ,1,0,7,3,Adventure Children's Fantasy Sci-FiAdventure Children's Fantasy Sci-FiAdventure Children's Fantasy Sci-Fi USA English PG13 classic short  
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,Action,1991.0,104,Spanish,South Korea,PG,3.108695652173913,3.1142827592601554,736,False,False,dQw4w9WgXcQ,0,6,4,2,Action Adventure Sci-FiAction Adventure Sci-FiAction Adventure Sci-Fi SouthKorea Spanish PG classic medium  
2095,"Shaggy D.A., The",Children's|Comedy,Children's,1976.0,139,Spanish,USA,R,2.9734513274336285,3.0334482319935576,113,False,False,dQw4w9WgXcQ,3,6,7,4,Children's ComedyChildren's ComedyChildren's Comedy USA Spanish R vintage medium  
2096,Sleeping Beauty,Animation|Children's|Musical,Animation,1959.0,127,German,South Korea,R,3.710371819960861,3.681771032851212,511,False,False,dQw4w9WgXcQ,2,2,4,4,Animation Children's MusicalAnimation Children's MusicalAnimation Children's Musical SouthKorea German R vintage medium  
